order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
1885,1985,Anita Hess,15,Sorry,Board Game,UPI,7,140,2020-05-15 14:01:01,India,Jaipur,www.ustoy.com/en-in,96721,Y,
1886,1986,Beth Shea,3,Pokémon Soulsilver,Video Game,Internet Banking,38,1520,2020-06-29 21:23:49,Australia,Cairns,www.ustoy.com/en-in,82865,Y,
1887,1987,Christopher Monroe,10,Fall Guys,Video Game,UPI,34,680,2022-02-17 02:28:42,Japan,Kyoto,shop.mattel.co.jp,27585,Y,
1888,1988,Joshua Dickson,45,Michaelangelo,Doll,Wallet,42,1470,2022-05-22 23:54:01,China,Shanghai,www.shopdisney.cn,84673,Y,
1889,1989,Jerome Cruz,42,Leonardo,Doll,Internet Banking,29,1015,2021-03-22 01:41:29,Canada,Toronto,www.fishpond.com/en-ca/Toys,66836,Y,
1890,1990,John Jackson,39,Yasmin,Doll,Internet Banking,9,180,2020-01-19 07:11:54,South Africa,Bloemfontein,www.konga.za,78667,Y,
1891,1991,Jason Oneal,41,Superman,Doll,UPI,33,990,2022-05-02 02:20:07,India,Pune,www.ebay.com/en-in,25269,Y,
1892,1992,Frank Fernandez,25,Scrabble,Board Game,Wallet,40,800,2021-10-18 01:25:54,Nigeria,Port Harcourt,www.bazar.ng,63385,Y,
1893,1993,Jamie Solomon,18,Chutes and Ladders,Board Game,Card,33,660,2021-06-20 04:36:30,Brazil,Recife,www.amazon.com.br,88391,Y,
1894,1994,Courtney Graham,2,Super Mario Odyssey,Video Game,Internet Banking,45,2700,2020-08-07 07:37:40,Cameroon,Douala,www.takealot.cm,11654,Y,
1895,1995,Hector Wright,23,Mouse Trap,Board Game,Wallet,40,800,2020-07-10 20:10:30,Nigeria,Port Harcourt,www.babybliss.com.ng,98686,Y,
1896,1996,Michelle Chavez,48,Iron Man,Doll,Internet Banking,10,250,2022-05-08 13:00:34,Australia,Cairns,www.babybliss.com.ng,61969,Y,
1897,1997,Ricardo Reed,6,Undertale,Video Game,UPI,34,850,2022-05-03 15:31:35,Brazil,Curitiba,www.fishpond.com/en-br/Toys,58139,Y,
1898,1998,Austin Mcdonald,12,Overcooked 2,Video Game,UPI,49,1960,2020-05-13 18:20:37,China,Wuhan,www.shopdisney.cn,89456,Y,
1899,1999,Daniel Joseph,35,Monopoly:Deal,Card Game,Internet Banking,12,120,2022-03-02 19:41:22,Russia,Chelyabinsk,www.target.ru,79834,Y,
1900,2000,Michael Bowers,33,Pokémon: TCG,Card Game,UPI,1,30,2022-02-24 20:54:51,Brazil,Rio de Janeiro,www.kohls.com/en-br,69596,Y,
1901,2001,Nicole Russell,25,Scrabble,Board Game,UPI,8,160,2020-05-21 22:21:31,USA,Los Angeles,www.target.com,81812,Y,
1902,2002,Joshua Mcgrath,37,Jade,Doll,Wallet,15,300,2021-05-17 14:12:26,India,New Delhi,www.kohls.com/en-in,61378,Y,
1903,2003,Melissa Miller,35,Monopoly:Deal,Card Game,Internet Banking,28,280,2020-02-15 15:11:29,USA,New York City,www.shopdisney.com,77813,Y,
1904,2004,Troy Christian,13,Borderlands 2,Video Game,Card,5,200,2021-01-25 09:13:26,Germany,Nuremburg,www.shopdisney.de,54666,Y,
1905,2005,Michael Murray,38,Sasha,Doll,Card,8,160,2021-09-10 20:14:19,South Africa,Pretoria,www.auto-plus.za,81936,Y,
1906,2006,Connie Boyer,37,Jade,Doll,UPI,5,100,2021-11-19 18:22:57,Nigeria,Kano,www.affariyet.ng,32377,Y,
1907,2007,Amy Cook,22,Battleship,Board Game,Card,39,780,2021-08-30 21:30:58,UK,City of London,www.thetoyshop.com/en-de,76321,Y,
1908,2008,Emily Franklin,25,Scrabble,Board Game,Card,13,260,2022-04-27 23:32:03,USA,"Washington, DC",www.thetoyshop.com,37928,Y,
1909,2009,Justin Price,27,Cards Against Humanity,Card Game,UPI,35,875,2022-02-24 17:31:38,Australia,Darwin,www.thetoyshop.com,38647,Y,
1910,2010,Diana Lopez,34,Apples to Apples,Card Game,Card,15,375,2021-10-02 14:44:02,USA,Portland,www.ebay.com,89493,Y,
1911,2011,Samantha Mcdowell,16,Trouble,Board Game,Internet Banking,4,80,2021-01-26 18:01:24,Japan,Yokohama,www.ebay.co.jp,44999,Y,
1912,2012,Taylor Church,35,Monopoly:Deal,Card Game,Wallet,38,380,2021-11-23 13:07:42,Mali,Timbuktu,www.babybliss.com.ml,24702,Y,
1913,2013,Leslie Vargas,17,Settlers of Catan,Board Game,Card,40,800,2020-12-07 05:23:21,Mexico,Tijuana,www.ebay.com/en-mx,82844,Y,
1914,2014,Jessica Scott,30,Uno,Card Game,Wallet,39,195,2021-11-10 07:26:26,Canada,Ottawa,www.thetoyshop.com/en-ca,20179,Y,
1915,2015,Taylor Randall,38,Sasha,Doll,Card,16,320,2021-10-26 03:57:39,Japan,Hiroshima,www.thetoyshop.com/en-jp,95310,Y,
1916,2016,Kelly Stephens,14,Monopoly,Board Game,Internet Banking,32,640,2021-02-14 10:19:55,Mexico,Mexico City,www.shopdisney.com/en-mx,48427,Y,
1917,2017,Caitlyn Hodges,21,Clue,Board Game,Wallet,51,1020,2022-03-02 06:46:02,China,Chongqing,www.fishpond.com/en-cn/Toys,93499,Y,
1918,2018,Lauren Brady,11,The Sims 4,Video Game,Internet Banking,38,1520,2020-08-28 14:24:10,Nigeria,Port Harcourt,www.bayqi.com.ng,82180,Y,
1919,2019,Diana Whitehead,30,Uno,Card Game,Internet Banking,15,75,2022-06-16 18:56:10,USA,Savannah,www.bestbuy.com,32615,Y,
1920,2020,Richard Cummings,21,Clue,Board Game,UPI,4,80,2021-04-15 02:43:19,China,Beijing,www.amazon.cn,76478,Y,
1921,2021,Patricia Bullock DDS,42,Leonardo,Doll,Wallet,3,105,2021-04-04 23:19:00,Nigeria,Kano,www.brimore.com.ng,57593,Y,
1922,2022,Jackie Moon,44,Raphael,Doll,UPI,49,1715,2021-03-12 01:46:12,South Africa,Cape Town,www.bidorbuy.za,26294,Y,
1923,2023,Karen Pope,36,Barbie,Doll,Card,38,760,2021-08-20 07:22:04,USA,St. Louis,www.shopdisney.com,30787,Y,
1924,2024,Don Green,33,Pokémon: TCG,Card Game,Wallet,43,1290,2022-01-04 03:54:58,USA,St. Augustine,www.shopdisney.com,69686,Y,
1925,2025,Beth Lawson,8,It Takes Two,Video Game,UPI,32,1280,2021-07-03 05:15:41,USA,Laihaina,www.thetoyshop.com,35269,Y,
1926,2026,Brent Dennis,40,Chloe,Doll,Wallet,36,720,2022-06-22 12:24:48,Mali,Timbuktu,www.kilimall.ml,66249,Y,
1927,2027,Carl Ramirez,29,Coup,Card Game,Internet Banking,12,180,2022-05-28 19:00:01,South Africa,Kimberley,www.kilimall.za,68411,N,processor declined
1928,2028,Elizabeth Lara,15,Sorry,Board Game,UPI,44,880,2021-01-09 22:35:22,USA,Nashville,www.target.com,16361,N,account suspended
1929,2029,Melissa Mitchell,30,Uno,Card Game,Internet Banking,19,95,2022-02-06 05:04:10,Mali,Bamako,www.kilimall.ml,39648,Y,
1930,2030,Mr. Austin Sullivan Jr.,37,Jade,Doll,Wallet,24,480,2021-06-29 20:34:53,Canada,Vancouver,www.kohls.com/en-ca,30638,Y,
1931,2031,Charles Torres,39,Yasmin,Doll,Internet Banking,34,680,2020-11-07 02:17:00,South Africa,Soweto,www.afrikrea.za,42038,Y,
1932,2032,Jonathan Myers,20,The Game of Life,Board Game,Wallet,42,840,2022-01-14 13:34:17,USA,Miami Beach,www.ebay.com,14146,Y,
1933,2033,Roger Gould,7,Cyberpunk 2077,Video Game,Wallet,46,2760,2020-06-09 23:50:50,USA,San Antonio,shop.hasbro.com/en-us,95617,Y,
1934,2034,Bryan Blair,14,Monopoly,Board Game,Wallet,19,380,2020-05-11 11:24:42,China,Suzhou,www.taobao.cn,15886,Y,
1935,2035,Robert Massey,48,Iron Man,Doll,Internet Banking,44,1100,2020-05-05 14:12:47,South Africa,Johannesburg,www.konga.za,51382,Y,
1936,2036,James Smith,28,Exploding Kittens,Card Game,Card,36,720,2021-07-04 14:27:01,India,Chennai,www.indiamart.in,17155,Y,
1937,2037,Elizabeth Poole,31,Magic: The Gathering,Card Game,UPI,2,100,2020-03-05 11:08:40,Brazil,Rio de Janeiro,www.americanas.com.br,80613,Y,
1938,2038,William Walter,33,Pokémon: TCG,Card Game,Internet Banking,46,1380,2021-03-15 19:46:41,USA,Savannah,www.amazon.com,87994,Y,
1939,2039,Gary Smith,35,Monopoly:Deal,Card Game,Internet Banking,18,180,2020-05-13 00:28:17,Nigeria,Abuja,www.brimore.com.ng,24562,Y,
1940,2040,Bernard Barker,8,It Takes Two,Video Game,Internet Banking,27,1080,2020-02-17 05:35:24,China,Beijing,www.kohls.com/en-cn,88142,Y,
1941,2041,Christopher Gomez,28,Exploding Kittens,Card Game,Internet Banking,34,680,2021-11-30 03:33:42,Australia,Brisbane,www.kohls.com/en-cn,65417,Y,
1942,2042,Christina Hunter,48,Iron Man,Doll,UPI,8,200,2021-12-13 05:12:39,Russia,Novosibirsk,www.shopdisney.ru,49618,Y,
1943,2043,Raymond Barton,5,Red Dead Redemption II,Video Game,Wallet,37,2220,2020-06-02 18:21:44,Nigeria,Benin City,www.kilimall.ng,18669,Y,
1944,2044,Jessica Jennings,17,Settlers of Catan,Board Game,Wallet,43,860,2022-01-09 13:55:27,China,Beijing,www.thetoyshop.com/en-cn,70033,Y,
1945,2045,Eric Miller,8,It Takes Two,Video Game,Card,33,1320,2020-04-30 14:01:35,USA,St. Louis,www.ustoy.com,13772,Y,
1946,2046,Cynthia Adkins,34,Apples to Apples,Card Game,Card,11,275,2021-10-12 14:10:26,Russia,Samara,www.fatbraintoys.ru,71146,Y,
1947,2047,Edward Butler,7,Cyberpunk 2077,Video Game,UPI,1,60,2020-01-22 11:33:42,India,Mumbai,www.fishpond.com/en-in/Toys,30199,N,invalid cvv
1948,2048,Dana Lawrence,33,Pokémon: TCG,Card Game,Card,2,60,2022-03-18 02:52:31,Australia,Melbourne,www.fishpond.com/en-in/Toys,57908,Y,
1949,2049,Christina Smith,42,Leonardo,Doll,Internet Banking,50,1750,2022-02-23 19:34:37,UK,Liverpool,www.shopdisney.co.uk,98149,N,account suspended
1950,2050,Richard White,24,Cranium,Board Game,Wallet,28,560,2021-03-18 07:53:29,Germany,Dresden,www.idealo.de,95247,Y,
1951,2051,William Curry,27,Cards Against Humanity,Card Game,Internet Banking,29,725,2020-12-06 02:02:27,Nigeria,Ibadan,www.auto-plus.ng,54299,Y,
1952,2052,Kelly Underwood,47,Captain America,Doll,UPI,41,1025,2020-02-17 03:15:03,UK,Cardiff,www.ebay.co.uk,27732,Y,
1953,2053,Diana Day,16,Trouble,Board Game,Internet Banking,43,860,2020-06-23 17:53:27,China,Hangzhou,www.hasbro.cn,75302,Y,
1954,2054,Austin Chapman,20,The Game of Life,Board Game,UPI,20,400,2021-02-11 17:48:04,USA,Sedona,www.amazon.com,64967,Y,
1955,2055,Brian Watson,33,Pokémon: TCG,Card Game,Card,24,720,2021-08-09 04:37:11,Russia,Nizhny Novgorod,www.walmart.ru,55878,Y,
1956,2056,Cathy Williams,37,Jade,Doll,Card,5,100,2022-05-27 18:16:36,Australia,Sydney,www.walmart.ru,59633,Y,
1957,2057,Mrs. Sierra Ballard,26,Standard Deck of Cards,Card Game,UPI,7,70,2021-01-19 05:12:26,Nigeria,Abuja,www.breadfast.com.ng,80979,Y,
1958,2058,Lauren English,26,Standard Deck of Cards,Card Game,Wallet,25,250,2020-07-06 15:43:30,USA,Miami Beach,shop.hasbro.com/en-us,28080,Y,
1959,2059,Jesse Chavez,42,Leonardo,Doll,UPI,7,245,2020-06-24 23:11:48,Australia,Hobart,shop.hasbro.com/en-us,58921,Y,
1960,2060,Kelly Stanley,24,Cranium,Board Game,Card,37,740,2022-05-01 23:18:26,Mexico,Guadalajara,www.ustoy.com/en-mx,35002,Y,
1961,2061,Jay Hall,23,Mouse Trap,Board Game,Wallet,39,780,2022-04-16 16:56:52,Germany,Stuttgart,www.toywiz.com/en-de,92713,Y,
1962,2062,Brian Choi,8,It Takes Two,Video Game,Internet Banking,35,1400,2021-11-11 01:42:43,USA,New York City,www.ustoy.com,78653,Y,
1963,2063,Jill Harris,8,It Takes Two,Video Game,Wallet,50,2000,2021-10-21 07:46:33,Japan,Hiroshima,www.target.co.jp,51626,Y,
1964,2064,Teresa Ewing,33,Pokémon: TCG,Card Game,UPI,13,390,2020-05-19 19:45:33,Nigeria,Abuja,www.bazar.ng,24800,Y,
1965,2065,James Osborne,24,Cranium,Board Game,Internet Banking,5,100,2021-08-04 07:58:25,China,Shanghai,www.amazon.cn,50217,Y,
1966,2066,Spencer Mitchell,31,Magic: The Gathering,Card Game,Internet Banking,46,2300,2021-09-25 06:33:59,India,Pune,www.ustoy.com/en-in,72443,Y,
1967,2067,Raymond Hernandez,20,The Game of Life,Board Game,Wallet,22,440,2021-02-18 12:21:34,Japan,Osaka,www.kohls.com/en-jp,30652,Y,
1968,2068,Brian Cantu,41,Superman,Doll,UPI,3,90,2021-04-26 22:18:00,Canada,Victoria,www.ustoy.com/en-ca,76657,Y,
1969,2069,Kyle Mills,4,GTAV,Video Game,Card,15,900,2021-08-29 13:28:14,USA,New Orleans,www.ustoy.com,54613,Y,
1970,2070,Ann Thompson,19,Candy Land,Board Game,Card,25,500,2021-02-04 21:05:33,UK,Birmingham,www.fatbraintoys.co.uk,67834,Y,
1971,2071,Jennifer Valentine,1,Breath of the Wild,Video Game,UPI,36,2160,2021-05-17 09:48:46,Japan,Nara,www.bestbuy.co.jp,64012,Y,
1972,2072,Keith Mitchell,26,Standard Deck of Cards,Card Game,UPI,29,290,2021-01-19 14:52:34,Canada,Calgary,www.kijiji.ca,50163,Y,
1973,2073,Meredith Reyes,24,Cranium,Board Game,Card,28,560,2021-11-20 22:42:18,Mexico,Tijuana,www.mercadolibre.com.mx,30284,Y,
1974,2074,Patrick Durham,1,Breath of the Wild,Video Game,Card,30,1800,2021-11-16 03:26:19,Australia,Hobart,www.mercadolibre.com.mx,72960,N,authentication failure
1975,2075,Ricky Jones,24,Cranium,Board Game,Internet Banking,16,320,2020-12-30 14:33:58,Japan,Kobe,www.fatbraintoys.co.jp,55927,Y,
1976,2076,Suzanne Richardson,23,Mouse Trap,Board Game,UPI,19,380,2021-11-22 21:20:46,Canada,Montreal,shop.hasbro.com/en-ca,52176,Y,
1977,2077,Robert Ramos,28,Exploding Kittens,Card Game,Card,32,640,2020-10-18 05:11:28,Nigeria,Aba,www.breadfast.com.ng,87553,Y,
1978,2078,John Fletcher,31,Magic: The Gathering,Card Game,Wallet,4,200,2022-05-19 02:00:54,Russia,Novosibirsk,www.etsy.ru,17432,Y,
1979,2079,Gary Higgins,13,Borderlands 2,Video Game,Internet Banking,17,680,2020-07-19 13:25:42,Australia,Hobart,www.etsy.ru,43809,Y,
1980,2080,Timothy Hall,11,The Sims 4,Video Game,Wallet,38,1520,2020-03-02 21:00:28,USA,Los Angeles,www.target.com,69096,Y,
1981,2081,Kent Jenkins,28,Exploding Kittens,Card Game,UPI,51,1020,2020-10-18 05:01:45,USA,Palm Springs,www.fatbraintoys.com,35567,Y,
1982,2082,Kevin Yoder,14,Monopoly,Board Game,Wallet,45,900,2020-04-24 19:01:45,Japan,Nagoya,www.walmart.co.jp,71242,Y,
1983,2083,Douglas Cameron,34,Apples to Apples,Card Game,Internet Banking,24,600,2021-12-10 09:55:23,Nigeria,Owerri,www.easybuyafrica.com.ng,92077,Y,
1984,2084,Sandra Johnson,20,The Game of Life,Board Game,Internet Banking,48,960,2021-11-29 10:11:47,South Africa,Bloemfontein,www.auto-plus.za,75926,Y,
1985,2085,Andrea Martinez,34,Apples to Apples,Card Game,Internet Banking,23,575,2021-03-08 12:35:47,USA,Miami Beach,shop.mattel.com,54556,Y,
1986,2086,Donald Fowler,32,Yu-Gi-Oh: TCG,Card Game,Wallet,51,1530,2022-05-28 01:46:50,China,Shenzhen,www.ebay.cn,55569,Y,
1987,2087,Kelly Holmes MD,40,Chloe,Doll,UPI,18,360,2022-02-22 04:53:40,Mali,Timbuktu,www.konga.ml,68820,Y,
1988,2088,Mason Smith,9,Overwatch,Video Game,Wallet,34,2040,2022-06-18 09:33:35,China,Chengdu,www.shopdisney.cn,91255,Y,
1989,2089,Tara Brown,27,Cards Against Humanity,Card Game,Internet Banking,4,100,2020-02-20 15:57:21,Russia,Chelyabinsk,www.bestbuy.ru,49852,Y,
1990,2090,Hannah Sanchez,17,Settlers of Catan,Board Game,Card,24,480,2020-11-18 05:31:59,USA,Chicago,www.kohls.com,78467,Y,
1991,2091,Amy Brown,27,Cards Against Humanity,Card Game,Wallet,45,1125,2022-05-21 14:28:10,Brazil,Salvador,www.ustoy.com/en-br,62409,Y,
1992,2092,Zachary Hunt,12,Overcooked 2,Video Game,Internet Banking,11,440,2020-07-13 19:42:20,USA,Miami Beach,shop.mattel.com,12891,Y,
1993,2093,Haley Stewart,39,Yasmin,Doll,Card,37,740,2021-04-04 20:08:59,Japan,Osaka,shop.mattel.co.jp,60797,Y,
1994,2094,Doris Smith,28,Exploding Kittens,Card Game,UPI,44,880,2021-03-31 05:55:58,China,Harbin,www.xiaohongshu.cn,47588,N,account suspended
1995,2095,Kathryn Jones,12,Overcooked 2,Video Game,UPI,18,720,2020-05-16 13:01:11,South Africa,Johannesburg,www.brimore.com.za,90345,N,authentication failure
1996,2096,Andrea Lucas,10,Fall Guys,Video Game,Internet Banking,8,160,2021-12-10 09:25:06,Cameroon,Garoua,www.bidorbuy.cm,47368,Y,
1997,2097,Susan Shea,32,Yu-Gi-Oh: TCG,Card Game,Card,38,1140,2021-01-04 18:26:10,Brazil,Brasilia,www.mercadolivre.com.br,58500,Y,
1998,2098,Debra Delgado,37,Jade,Doll,Wallet,18,360,2020-05-01 04:42:08,Russia,Saint Petersburg,www.market.yandex.ru,61030,Y,
1999,2099,Tina Mcdaniel,44,Raphael,Doll,Card,23,805,2020-08-13 15:03:39,Germany,Munich,www.idealo.de,97099,Y,
2000,2100,Shelby Gonzalez,46,The Hulk,Doll,Card,16,480,2020-12-12 11:44:38,UK,Cardiff,www.ebay.co.uk,88834,Y,
2001,2101,Robert Hudson,37,Jade,Doll,Card,36,720,2020-12-27 16:14:54,USA,New Orleans,shop.mattel.com,98008,Y,
2002,2102,Angela Wells,15,Sorry,Board Game,Card,41,820,2020-09-03 23:53:58,India,Ahmedabad,www.flipkart.in,30763,Y,
2003,2103,Dustin Jackson,27,Cards Against Humanity,Card Game,Wallet,18,450,2021-01-06 23:51:13,UK,Glagow,www.fishpond.com/en-de/Toys,10685,Y,
2004,2104,Anthony Lopez,33,Pokémon: TCG,Card Game,UPI,13,390,2021-10-28 21:48:37,Australia,Brisbane,www.fishpond.com/en-de/Toys,49565,Y,
2005,2105,Anna Hardin,41,Superman,Doll,Card,15,450,2021-10-12 13:21:58,Russia,Yekaterinburg,www.fatbraintoys.ru,48151,Y,
2006,2106,Lisa Park,43,Donatello,Doll,Internet Banking,31,1085,2020-02-03 12:42:41,Germany,Leipzig,www.amazon.de,39131,Y,
2007,2107,Thomas Chang,42,Leonardo,Doll,UPI,13,455,2022-04-16 09:28:13,USA,San Francisco,www.ustoy.com,76295,Y,
2008,2108,Christopher Hall,17,Settlers of Catan,Board Game,Wallet,46,920,2021-04-13 01:06:43,Germany,Stuttgart,www.kohls.com/en-de,95026,Y,
2009,2109,Maria Brown,48,Iron Man,Doll,Internet Banking,50,1250,2021-04-26 04:29:12,USA,San Diego,www.thetoyshop.com,45735,Y,
2010,2110,David Martin,46,The Hulk,Doll,Internet Banking,15,450,2020-11-15 03:09:40,South Africa,Pietermaritzburg,www.auto-plus.za,46154,Y,
2011,2111,Jessica Cooper,3,Pokémon Soulsilver,Video Game,UPI,23,920,2022-03-23 17:48:04,Japan,Tokyo,www.walmart.co.jp,73495,Y,
2012,2112,Eric Schwartz,30,Uno,Card Game,Internet Banking,50,250,2021-12-26 15:42:57,Brazil,Sao Paulo,www.shopdisney.br,82970,Y,
2013,2113,Joel King,5,Red Dead Redemption II,Video Game,Wallet,43,2580,2021-10-02 10:56:37,UK,Cardiff,www.fatbraintoys.co.uk,10923,Y,
2014,2114,Kathleen Patrick,11,The Sims 4,Video Game,Wallet,15,600,2021-05-14 07:50:42,UK,Edinburgh,www.fatbraintoys.co.uk,71721,Y,
2015,2115,David Knight,28,Exploding Kittens,Card Game,Card,26,520,2020-07-24 20:12:52,USA,Palm Springs,shop.hasbro.com/en-us,52713,Y,
2016,2116,Paul Green,29,Coup,Card Game,Card,48,720,2020-08-10 00:18:45,South Africa,East London,www.bazar.za,85364,Y,
2017,2117,Scott Dunn,28,Exploding Kittens,Card Game,Internet Banking,43,860,2021-11-13 15:52:52,Japan,Tokyo,www.ustoy.com/en-jp,89120,Y,
2018,2118,Kathleen Bailey,26,Standard Deck of Cards,Card Game,Wallet,50,500,2021-08-21 02:41:27,Brazil,Fortaleza,www.target.br,76936,Y,
2019,2119,Deborah Sanchez,45,Michaelangelo,Doll,Card,45,1575,2021-03-26 17:51:29,China,Shenzhen,www.pinduoduo.cn,45645,Y,
2020,2120,Stephanie Williams,17,Settlers of Catan,Board Game,Card,14,280,2022-04-12 16:48:30,USA,Portland,www.bestbuy.com,34683,N,invalid cvv
2021,2121,Sean Quinn,13,Borderlands 2,Video Game,Card,43,1720,2022-03-08 19:38:33,South Africa,Durban,www.baahe.za,24453,Y,
2022,2122,Cassie Young,1,Breath of the Wild,Video Game,UPI,46,2760,2020-08-16 12:13:58,China,Suzhou,www.fishpond.com/en-cn/Toys,60771,Y,
2023,2123,Yvette Williams,33,Pokémon: TCG,Card Game,UPI,41,1230,2020-08-18 06:39:43,South Africa,Bloemfontein,www.jumia.za,10720,Y,
2024,2124,Joe David,47,Captain America,Doll,UPI,15,375,2021-11-01 12:20:16,Canada,Quebec City,www.fishpond.com/en-ca/Toys,83779,Y,
2025,2125,Amanda Lynch,31,Magic: The Gathering,Card Game,Card,51,2550,2020-11-13 06:16:46,Brazil,Fortaleza,www.fishpond.com/en-br/Toys,84181,Y,
2026,2126,Caleb Andrews,38,Sasha,Doll,Card,41,820,2022-05-10 02:21:29,Japan,Nagoya,www.bestbuy.co.jp,40344,Y,
2027,2127,Tammy Mack,32,Yu-Gi-Oh: TCG,Card Game,Wallet,19,570,2021-05-27 03:44:29,UK,Birmingham,www.kohls.com/en-de,14690,Y,
2028,2128,Hannah Bates,19,Candy Land,Board Game,Card,3,60,2022-03-17 19:17:06,USA,Boston,www.toywiz.com,42830,Y,
2029,2129,Sierra Horn,33,Pokémon: TCG,Card Game,UPI,2,60,2022-01-14 13:15:04,China,Shanghai,www.tmaill.cn,85212,Y,
2030,2130,Billy Stout,42,Leonardo,Doll,Card,15,525,2020-05-16 08:47:48,Germany,Düsseldorf,www.kohls.com/en-de,28235,Y,
2031,2131,Taylor Decker,35,Monopoly:Deal,Card Game,Card,21,210,2021-10-23 04:11:50,Mexico,Mexico City,www.fishpond.com/en-mx/Toys,89500,Y,
2032,2132,Ellen Cardenas,47,Captain America,Doll,UPI,39,975,2020-12-21 22:20:05,South Africa,Pietermaritzburg,www.affariyet.za,50959,Y,
2033,2133,Mike Ramirez,33,Pokémon: TCG,Card Game,Wallet,32,960,2021-01-08 09:42:34,Germany,Munich,www.kohls.com/en-de,14761,Y,
2034,2134,Cameron Perez,41,Superman,Doll,Wallet,32,960,2021-03-19 15:10:54,USA,Portland,www.fishpond.com/Toys,96486,Y,
2035,2135,Allison Pena,22,Battleship,Board Game,Wallet,6,120,2022-02-06 02:24:17,India,Hyderabad,www.rediff.in,18197,Y,
2036,2136,Jason Mccoy,29,Coup,Card Game,Wallet,43,645,2021-09-09 03:34:06,Germany,Stuttgart,www.walmart.de,81668,Y,
2037,2137,Julia Evans,19,Candy Land,Board Game,Internet Banking,13,260,2020-08-12 09:05:17,India,Jaipur,www.amazon.in,13874,Y,
2038,2138,Karen Jordan,20,The Game of Life,Board Game,Wallet,51,1020,2021-03-10 17:08:50,Mexico,San Miguel de Allende,www.ustoy.com/en-mx,44877,Y,
2039,2139,Tasha Chambers,30,Uno,Card Game,Wallet,24,120,2020-01-05 08:33:57,UK,Belfast,www.target.co.uk,31957,Y,
2040,2140,Lauren Flynn,22,Battleship,Board Game,UPI,10,200,2021-12-30 22:15:43,Nigeria,Abuja,www.easybuyafrica.com.ng,34050,Y,
2041,2141,Mark Dominguez,39,Yasmin,Doll,Card,10,200,2021-12-13 09:11:05,USA,Boston,www.bestbuy.com,18646,N,account suspended
2042,2142,Jennifer Snyder,42,Leonardo,Doll,Internet Banking,17,595,2021-03-01 11:06:45,Japan,Nara,shop.mattel.co.jp,38388,N,authentication failure
2043,2143,Jessica Mckay,38,Sasha,Doll,UPI,24,480,2020-10-22 05:07:56,South Africa,Pietermaritzburg,www.babybliss.com.za,18453,Y,
2044,2144,Elizabeth Miller,3,Pokémon Soulsilver,Video Game,Card,50,2000,2020-01-13 14:01:24,Germany,Munich,www.otto.de,12897,Y,
2045,2145,Willie Alvarez,29,Coup,Card Game,Card,20,300,2021-07-17 08:06:58,Germany,Stuttgart,www.target.de,95610,Y,
2046,2146,Angel Lawrence,47,Captain America,Doll,UPI,30,750,2020-04-28 22:03:26,Nigeria,Enugu,www.kilimall.ng,50943,Y,
2047,2147,Stephen Bright,20,The Game of Life,Board Game,UPI,16,320,2022-04-02 07:16:48,Mexico,San Miguel de Allende,www.fishpond.com/en-mx/Toys,28044,Y,
2048,2148,Melissa Wilson,44,Raphael,Doll,UPI,16,560,2022-03-31 08:10:11,Russia,Kazan,www.target.ru,42737,Y,
2049,2149,Elizabeth Nelson,38,Sasha,Doll,Internet Banking,4,80,2021-11-26 14:33:35,USA,Chicago,shop.mattel.com,16870,Y,
2050,2150,John Fields,2,Super Mario Odyssey,Video Game,Card,1,60,2020-01-01 12:10:16,Canada,Quebec City,www.kijiji.ca,51593,Y,
2051,2151,Julie Chavez,9,Overwatch,Video Game,Card,45,2700,2020-02-26 21:36:12,Mexico,Playa del Carmen,www.shopdisney.com/en-mx,57512,Y,
2052,2152,Mary Banks,29,Coup,Card Game,UPI,35,525,2021-01-08 06:22:51,Cameroon,Douala,www.takealot.cm,77249,Y,
2053,2153,Curtis Bowman,26,Standard Deck of Cards,Card Game,UPI,50,500,2021-11-30 20:49:26,Russia,Kazan,www.citilink.ru,10374,Y,
2054,2154,Sandra Pacheco,33,Pokémon: TCG,Card Game,Card,48,1440,2021-10-26 23:04:26,China,Hangzhou,www.amazon.cn,24667,Y,
2055,2155,Cynthia Rodriguez,20,The Game of Life,Board Game,Card,37,740,2022-06-25 23:16:40,China,Beijing,www.ebay.cn,92161,Y,
2056,2156,Thomas Warren,43,Donatello,Doll,Card,13,455,2020-08-02 07:10:24,China,Chongqing,www.ebay.cn,58470,Y,
2057,2157,Eric Palmer,7,Cyberpunk 2077,Video Game,Wallet,30,1800,2021-12-20 12:29:48,UK,London,www.fishpond.com/en-de/Toys,85835,Y,
2058,2158,Dr. Michael Lewis,48,Iron Man,Doll,Card,46,1150,2020-04-24 22:10:42,USA,Austin,www.target.com,88862,Y,
2059,2159,Tyler Williams,12,Overcooked 2,Video Game,UPI,24,960,2021-05-08 11:32:57,South Africa,Cape Town,www.afrikrea.za,57796,Y,
2060,2160,Brian Cruz,44,Raphael,Doll,Internet Banking,41,1435,2021-10-12 03:27:21,Mexico,Mexico City,www.ebay.com/en-mx,84890,Y,
2061,2161,Travis Cox,33,Pokémon: TCG,Card Game,Wallet,18,540,2021-04-24 12:11:23,UK,Liverpool,www.walmart.co.uk,13682,Y,
